code;id;name;mainRoute;routeIds
402094;MTA_402094;MADISON ST/CLINTON ST;MTA NYCT_M22;['MTA NYCT_M22']
402095;MTA_402095;MADISON ST/MONTGOMERY ST;MTA NYCT_M22;['MTA NYCT_M22']
402096;MTA_402096;MADISON ST/GOUVERNEUR ST;MTA NYCT_M22;['MTA NYCT_M22']
402097;MTA_402097;MADISON ST/GOUVERNEUR ST;MTA NYCT_M22;['MTA NYCT_M22']
402104;MTA_402104;MADISON ST/JACKSON ST;MTA NYCT_M22;['MTA NYCT_M22']
402105;MTA_402105;MADISON ST/GOUVERNEUR ST;MTA NYCT_M22;['MTA NYCT_M22']
402106;MTA_402106;MADISON ST/MONTGOMERY ST;MTA NYCT_M22;['MTA NYCT_M22']
402107;MTA_402107;MADISON ST/CLINTON ST;MTA NYCT_M22;['MTA NYCT_M22']
402108;MTA_402108;MADISON ST/JEFFERSON ST;MTA NYCT_M22;['MTA NYCT_M22']
402109;MTA_402109;MADISON ST/RUTGERS ST;MTA NYCT_M22;['MTA NYCT_M22']
402110;MTA_402110;MADISON ST/PIKE ST;MTA NYCT_M22;['MTA NYCT_M22']
402118;MTA_402118;CHAMBERS ST/BROADWAY;MTA NYCT_M22;['MTA NYCT_M22']
402119;MTA_402119;CHAMBERS ST/CHURCH ST;MTA NYCT_M22;['MTA NYCT_M22']
403350;MTA_403350;WORTH ST/MOTT ST;MTA NYCT_M22;['MTA NYCT_M22']
404101;MTA_404101;FRANKFORT ST/WILLIAM ST;MTA NYCT_M22;['MTA NYCT_M22']
404922;MTA_404922;MADISON ST/GRAND ST;MTA NYCT_M22;['MTA NYCT_M22']
404969;MTA_404969;CHAMBERS ST/GREENWICH ST;MTA NYCT_M22;['MTA NYCT_M22']
404976;MTA_404976;CHAMBERS ST/W BROADWAY;MTA NYCT_M22;['MTA NYCT_M22']
404977;MTA_404977;CHAMBERS ST/CHURCH ST;MTA NYCT_M22;['MTA NYCT_M22']
405053;MTA_405053;MURRAY ST/NORTH END AV;MTA NYCT_M22;['MTA NYCT_M22']
405054;MTA_405054;VESEY ST/NORTH END AV;MTA NYCT_M22;['MTA NYCT_M22']
803094;MTA_803094;VESEY ST/NORTH END AV;MTA NYCT_M22;['MTA NYCT_M22']
903280;MTA_903280;PARK ROW/SPRUCE ST;MTA NYCT_M22;['MTA NYCT_M9', 'MTA NYCT_M22']
905200;MTA_905200;MARSH AV/RING RD;MTA NYCT_SIM8X;['MTA NYCT_SIM8X']
104488;MTA_104488;PROSPECT AV/WESTCHESTER AV;MTA NYCT_BX46;['MTA NYCT_BX46']
104489;MTA_104489;LONGWOOD AV/KELLY ST;MTA NYCT_BX46;['MTA NYCT_BX46']
104490;MTA_104490;LONGWOOD AV/SOUTHERN BL;MTA NYCT_BX46;['MTA NYCT_BX46']
104491;MTA_104491;LONGWOOD AV/BARRY ST;MTA NYCT_BX46;['MTA NYCT_BX46']
104493;MTA_104493;TIFFANY ST/RANDALL AV;MTA NYCT_BX46;['MTA NYCT_BX46']
104494;MTA_104494;TIFFANY ST/OAK POINT AV;MTA NYCT_BX46;['MTA NYCT_BX46']
104495;MTA_104495;VIELE AV/CASANOVA ST;MTA NYCT_BX46;['MTA NYCT_BX46']
104497;MTA_104497;VIELE AV/FAILE ST;MTA NYCT_BX46;['MTA NYCT_BX46']
104498;MTA_104498;VIELE AV/WHITTIER ST;MTA NYCT_BX46;['MTA NYCT_BX46']
104505;MTA_104505;VIELE AV/WHITTIER ST;MTA NYCT_BX46;['MTA NYCT_BX46']
104506;MTA_104506;VIELLE AV/FAILE ST;MTA NYCT_BX46;['MTA NYCT_BX46']
104508;MTA_104508;VIELE AV/CASANOVA ST;MTA NYCT_BX46;['MTA NYCT_BX46']
104509;MTA_104509;TIFFANY ST/OAK POINT AV;MTA NYCT_BX46;['MTA NYCT_BX46']
104510;MTA_104510;TIFFANY ST/RANDALL AV;MTA NYCT_BX46;['MTA NYCT_BX46']
104512;MTA_104512;LONGWOOD AV/BARRY ST;MTA NYCT_BX46;['MTA NYCT_BX46']
104513;MTA_104513;LONGWOOD AV/SOUTHERN BL;MTA NYCT_BX46;['MTA NYCT_BX46']
104514;MTA_104514;LONGWOOD AV/DAWSON ST;MTA NYCT_BX46;['MTA NYCT_BX46']
104528;MTA_104528;E 156 ST/ PROSPECT AV;MTA NYCT_BX46;['MTA NYCT_BX46']
802091;MTA_802091;PROSPECT AV/WESTCHESTER AV;MTA NYCT_BX46;['MTA NYCT_BX46']
102370;MTA_102370;E 180 ST/BATHGATE AV;MTA NYCT_BX42;['MTA NYCT_BX40', 'MTA NYCT_BX42']
102373;MTA_102373;E 180 ST/CROTONA AV;MTA NYCT_BX42;['MTA NYCT_BX40', 'MTA NYCT_BX42']
102375;MTA_102375;E 180 ST/SOUTHERN BL;MTA NYCT_BX42;['MTA NYCT_BX40', 'MTA NYCT_BX42']
102437;MTA_102437;E 180 ST/CROTONA AV;MTA NYCT_BX42;['MTA NYCT_BX40', 'MTA NYCT_BX42']
102439;MTA_102439;E 180 ST/ARTHUR AV;MTA NYCT_BX42;['MTA NYCT_BX40', 'MTA NYCT_BX42']
102440;MTA_102440;E 180 ST/3 AV;MTA NYCT_BX42;['MTA NYCT_BX40', 'MTA NYCT_BX42']
102487;MTA_102487;E BURNSIDE AV/VALENTINE AV;MTA NYCT_BX42;['MTA NYCT_BX40', 'MTA NYCT_BX42']
102543;MTA_102543;W BURNSIDE AV/LORING PL S;MTA NYCT_BX42;['MTA NYCT_BX40', 'MTA NYCT_BX42']
102547;MTA_102547;E BURNSIDE AV/JEROME AV;MTA NYCT_BX42;['MTA NYCT_BX40', 'MTA NYCT_BX42']
102549;MTA_102549;E BURNSIDE AV/GRAND CONCOURSE;MTA NYCT_BX42;['MTA NYCT_BX40', 'MTA NYCT_BX42']
102571;MTA_102571;E TREMONT AV/UNIONPORT RD;MTA NYCT_BX42;['MTA NYCT_BX40', 'MTA NYCT_BX42']
102575;MTA_102575;E TREMONT AV/CASTLE HILL AV;MTA NYCT_BX42;['MTA NYCT_BX40', 'MTA NYCT_BX42']
102582;MTA_102582;E TREMONT AV/ERICSON PL;MTA NYCT_BX42;['MTA NYCT_BX40', 'MTA NYCT_BX42']
102584;MTA_102584;E TREMONT AV/WATERBURY AV;MTA NYCT_BX42;['MTA NYCT_BX40', 'MTA NYCT_BX42']
102586;MTA_102586;E TREMONT AV/BAISLEY AV;MTA NYCT_BX42;['MTA NYCT_BX40', 'MTA NYCT_BX42']
102587;MTA_102587;E TREMONT AV/BRUCKNER BL;MTA NYCT_BX42;['MTA NYCT_BX40', 'MTA NYCT_BX42']
102588;MTA_102588;E TREMONT AV/BARKLEY AV;MTA NYCT_BX42;['MTA NYCT_BX40', 'MTA NYCT_BX42']
102590;MTA_102590;E TREMONT AV/PHILIP AV;MTA NYCT_BX42;['MTA NYCT_BX40', 'MTA NYCT_BX42']
102614;MTA_102614;RANDALL AV/CROSS BRONX  EP;MTA NYCT_BX42;['MTA NYCT_BX42']
102615;MTA_102615;BALCOM AV/RANDALL AV;MTA NYCT_BX42;['MTA NYCT_BX42']
102617;MTA_102617;DEWEY AV/BALCOM AV;MTA NYCT_BX42;['MTA NYCT_BX42']
102618;MTA_102618;DEWEY AV/SWINTON AV;MTA NYCT_BX42;['MTA NYCT_BX42']
102619;MTA_102619;DEWEY AV/QUINCY AV;MTA NYCT_BX42;['MTA NYCT_BX42']
102622;MTA_102622;HARDING AV/CALHOUN AV;MTA NYCT_BX42;['MTA NYCT_BX42']
102624;MTA_102624;HARDING AV/BALCOM AV;MTA NYCT_BX42;['MTA NYCT_BX42']
102645;MTA_102645;DEWEY AV/CALHOUN AV;MTA NYCT_BX42;['MTA NYCT_BX42']
102646;MTA_102646;DEWEY AV/SWINTON AV;MTA NYCT_BX42;['MTA NYCT_BX42']
102647;MTA_102647;DEWEY AV/BALCOM AV;MTA NYCT_BX42;['MTA NYCT_BX42']
102649;MTA_102649;BALCOM AV/RANDALL AV;MTA NYCT_BX42;['MTA NYCT_BX42']
102653;MTA_102653;HARDING AV/BALCOM AV;MTA NYCT_BX42;['MTA NYCT_BX42']
102655;MTA_102655;HARDING AV/CALHOUN AV;MTA NYCT_BX42;['MTA NYCT_BX42']
102662;MTA_102662;E TREMONT AV/RANDALL AV;MTA NYCT_BX42;['MTA NYCT_BX40', 'MTA NYCT_BX42']
102666;MTA_102666;E TREMONT AV/BRUCKNER BL;MTA NYCT_BX42;['MTA NYCT_BX40', 'MTA NYCT_BX42']
102667;MTA_102667;E TREMONT AV/HASKIN ST;MTA NYCT_BX42;['MTA NYCT_BX40', 'MTA NYCT_BX42']
102669;MTA_102669;E TREMONT AV/WATERBURY AV;MTA NYCT_BX42;['MTA NYCT_BX40', 'MTA NYCT_BX42']
102671;MTA_102671;E TREMONT AV/DUDLEY AV;MTA NYCT_BX42;['MTA NYCT_BX40', 'MTA NYCT_BX42']
102672;MTA_102672;E TREMONT AV/HUTCHINSON RVR PK;MTA NYCT_BX42;['MTA NYCT_BX40', 'MTA NYCT_BX42']
102678;MTA_102678;E TREMONT AV/CASTLE HILL AV;MTA NYCT_BX42;['MTA NYCT_BX40', 'MTA NYCT_BX42']
102682;MTA_102682;E TREMONT AV/UNIONPORT RD;MTA NYCT_BX42;['MTA NYCT_BX40', 'MTA NYCT_BX42']
102811;MTA_102811;WEBSTER AV/E 180 ST;MTA NYCT_BX42;['MTA NYCT_BX40', 'MTA NYCT_BX41', 'MTA NYCT_BX42']
103108;MTA_103108;E 180 ST/ARTHUR AV;MTA NYCT_BX42;['MTA NYCT_BX40', 'MTA NYCT_BX42']
103505;MTA_103505;E BURNSIDE AV/RYER AV;MTA NYCT_BX42;['MTA NYCT_BX40', 'MTA NYCT_BX42']
103525;MTA_103525;W BURNSIDE AV/JEROME AV;MTA NYCT_BX42;['MTA NYCT_BX40', 'MTA NYCT_BX42']
103528;MTA_103528;W BURNSIDE AV/LORING PL S;MTA NYCT_BX42;['MTA NYCT_BX40', 'MTA NYCT_BX42']
103529;MTA_103529;W BURNSIDE AV/SEDGWICK AV;MTA NYCT_BX42;['MTA NYCT_BX40', 'MTA NYCT_BX42']
103683;MTA_103683;E TREMONT AV/WESTCHESTER AV;MTA NYCT_BX42;['MTA NYCT_BX40', 'MTA NYCT_BX42']
103684;MTA_103684;E TREMONT AV/WESTCHESTER AV;MTA NYCT_BX42;['MTA NYCT_BX40', 'MTA NYCT_BX42']
103769;MTA_103769;SCHURZ AV/HUNTINGTON AV;MTA NYCT_BX42;['MTA NYCT_BX42']
103894;MTA_103894;E 180 ST/SOUTHERN BL;MTA NYCT_BX42;['MTA NYCT_BX40', 'MTA NYCT_BX42']
104009;MTA_104009;SEDGWICK AV/CEDAR AV;MTA NYCT_BX42;['MTA NYCT_BX40', 'MTA NYCT_BX42']
104010;MTA_104010;E BURNSIDE AV/GRAND CONCOURSE;MTA NYCT_BX42;['MTA NYCT_BX40', 'MTA NYCT_BX42']
104011;MTA_104011;SEDGWICK AV/CEDAR AV;MTA NYCT_BX42;['MTA NYCT_BX40', 'MTA NYCT_BX42']
104013;MTA_104013;W BURNSIDE AV/PHELAN PL;MTA NYCT_BX42;['MTA NYCT_BX40', 'MTA NYCT_BX42']
104063;MTA_104063;E TREMONT AV/BARKLEY AV;MTA NYCT_BX42;['MTA NYCT_BX40', 'MTA NYCT_BX42']
104107;MTA_104107;E TREMONT AV/PHILLIP AV;MTA NYCT_BX42;['MTA NYCT_BX40', 'MTA NYCT_BX42']
104114;MTA_104114;RANDALL AV/CROSS BX EXP;MTA NYCT_BX42;['MTA NYCT_BX42']
104243;MTA_104243;HARDING AV/E TREMONT AV;MTA NYCT_BX42;['MTA NYCT_BX42']
104297;MTA_104297;HARDING AV/DAVIS AV;MTA NYCT_BX42;['MTA NYCT_BX42']
104298;MTA_104298;HARDING AV/BUTTRICK AV;MTA NYCT_BX42;['MTA NYCT_BX42']
104299;MTA_104299;HARDING AV/HOSMER AV;MTA NYCT_BX42;['MTA NYCT_BX42']
104300;MTA_104300;HARDING AV/EMERSON AV;MTA NYCT_BX42;['MTA NYCT_BX42']
104349;MTA_104349;E 180 ST/WEBSTER AV;MTA NYCT_BX42;['MTA NYCT_BX40', 'MTA NYCT_BX42']
902124;MTA_902124;E 180 ST/BOSTON RD;MTA NYCT_BX42;['MTA NYCT_BX42']
902179;MTA_902179;E 180 ST/MORRIS PARK AV;MTA NYCT_BX42;['MTA NYCT_BX40', 'MTA NYCT_BX42']
902180;MTA_902180;E 180 ST/MORRIS PARK AV;MTA NYCT_BX42;['MTA NYCT_BX40', 'MTA NYCT_BX42']
100129;MTA_100129;MELROSE AV/E 152 ST;MTA NYCT_BX41;['MTA NYCT_BX41']
102319;MTA_102319;WEBSTER AV/E 168 ST;MTA NYCT_BX41;['MTA NYCT_BX41']
102445;MTA_102445;WEBSTER AV/VALENTINE AV;MTA NYCT_BX41;['MTA NYCT_BX41']
102729;MTA_102729;WEBSTER AV/E 169 ST;MTA NYCT_BX41;['MTA NYCT_BX41']
102730;MTA_102730;WEBSTER AV/E 170 ST;MTA NYCT_BX41;['MTA NYCT_BX41']
102734;MTA_102734;WEBSTER AV/E 173 ST;MTA NYCT_BX41;['MTA NYCT_BX41']
102740;MTA_102740;WEBSTER AV/E 182 ST;MTA NYCT_BX41;['MTA NYCT_BX41']
102742;MTA_102742;WEBSTER AV/E 187 ST;MTA NYCT_BX41;['MTA NYCT_BX41']
102748;MTA_102748;WEBSTER AV/E 197 ST;MTA NYCT_BX41;['MTA NYCT_BX41']
102796;MTA_102796;WEBSTER AV/E 205 ST;MTA NYCT_BX41;['MTA NYCT_BX41']
102798;MTA_102798;WEBSTER AV/E MOSHOLU PY N;MTA NYCT_BX41;['MTA NYCT_BX41']
102808;MTA_102808;WEBSTER AV/E 187 ST;MTA NYCT_BX41;['MTA NYCT_BX41']
102809;MTA_102809;WEBSTER AV/E 183 ST;MTA NYCT_BX41;['MTA NYCT_BX41']
102821;MTA_102821;WEBSTER AV/E 170 ST;MTA NYCT_BX41;['MTA NYCT_BX41']
102977;MTA_102977;WEBSTER AV/E 205 ST;MTA NYCT_BX41;['MTA NYCT_BX41']
102991;MTA_102991;WEBSTER AV/E 195 ST;MTA NYCT_BX41;['MTA NYCT_BX41']
103069;MTA_103069;WEBSTER AV/E 178 ST;MTA NYCT_BX41;['MTA NYCT_BX41']
103072;MTA_103072;WEBSTER AV/E 182 ST;MTA NYCT_BX41;['MTA NYCT_BX41']
103073;MTA_103073;WEBSTER AV/E 169 ST;MTA NYCT_BX41;['MTA NYCT_BX41']
103113;MTA_103113;MELROSE AV/E 156 ST;MTA NYCT_BX41;['MTA NYCT_BX41']
103117;MTA_103117;WEBSTER AV/E 184 ST;MTA NYCT_BX41;['MTA NYCT_BX41']
103124;MTA_103124;MELROSE AV/E 155 ST;MTA NYCT_BX41;['MTA NYCT_BX41']
103137;MTA_103137;MELROSE AV/E 153 ST;MTA NYCT_BX41;['MTA NYCT_BX41']
103406;MTA_103406;WEBSTER AV/E 197 ST;MTA NYCT_BX41;['MTA NYCT_BX41']
103694;MTA_103694;WEBSTER AV/E 171 ST;MTA NYCT_BX41;['MTA NYCT_BX41']
103695;MTA_103695;WEBSTER AV/E 173 ST;MTA NYCT_BX41;['MTA NYCT_BX41']
103696;MTA_103696;WEBSTER AV/BOTANICAL SQ N;MTA NYCT_BX41;['MTA NYCT_BX41']
103705;MTA_103705;WEBSTER AV/ITTNER PL;MTA NYCT_BX41;['MTA NYCT_BX41']
103802;MTA_103802;MELROSE AV/E 149 ST;MTA NYCT_BX41;['MTA NYCT_BX41']
104053;MTA_104053;BROOK AV/PARK AV;MTA NYCT_BX41;['MTA NYCT_BX41']
104054;MTA_104054;MELROSE AV/PARK AV;MTA NYCT_BX41;['MTA NYCT_BX41']
104076;MTA_104076;WEBSTER AV/E 194 ST;MTA NYCT_BX41;['MTA NYCT_BX41']
104096;MTA_104096;WEBSTER AV/E FORDHAM RD;MTA NYCT_BX41;['MTA NYCT_BX41']
104097;MTA_104097;WEBSTER AV/E 189 ST;MTA NYCT_BX41;['MTA NYCT_BX41']
104286;MTA_104286;WEBSTER AV/CLAREMONT PKY;MTA NYCT_BX41;['MTA NYCT_BX41']
104293;MTA_104293;MELROSE AV/E 160 ST;MTA NYCT_BX41;['MTA NYCT_BX41']
104308;MTA_104308;WEBSTER AV/E 179 ST;MTA NYCT_BX41;['MTA NYCT_BX41']
104517;MTA_104517;WEBSTER AV/E 180 ST;MTA NYCT_BX41;['MTA NYCT_BX41']
104524;MTA_104524;MELROSE AV/E 161 ST;MTA NYCT_BX41;['MTA NYCT_BX41']
104561;MTA_104561;WEBSTER AV/E FORDHAM RD;MTA NYCT_BX41;['MTA NYCT_BX41']
802131;MTA_802131;WHITE PLAINS RD/E GUN HILL RD;MTA NYCT_BX41;['MTA NYCT_BX41']
802173;MTA_802173;3 AV/149 ST;MTA NYCT_BX41;['MTA NYCT_BX41']
902118;MTA_902118;WEBSTER AV/CLAREMONT PKWY;MTA NYCT_BX41;['MTA NYCT_BX41']
102574;MTA_102574;E TREMONT AV/PURDY ST;MTA NYCT_BX40;['MTA NYCT_BX40']
102583;MTA_102583;E TREMONT AV/LATTING ST;MTA NYCT_BX40;['MTA NYCT_BX40']
102592;MTA_102592;E TREMONT AV/SCHLEY AV;MTA NYCT_BX40;['MTA NYCT_BX40']
102604;MTA_102604;PENNYFIELD AV/GLENNON PL;MTA NYCT_BX40;['MTA NYCT_BX40']
102632;MTA_102632;PENNYFIELD AV/FT SCHUYLER ENT;MTA NYCT_BX40;['MTA NYCT_BX40']
102635;MTA_102635;PENNYFIELD AV/FEARN PL;MTA NYCT_BX40;['MTA NYCT_BX40']
102637;MTA_102637;PENNYFIELD AV/GLENNON PL;MTA NYCT_BX40;['MTA NYCT_BX40']
102661;MTA_102661;E TREMONT AV/SCHLEY AV;MTA NYCT_BX40;['MTA NYCT_BX40']
102679;MTA_102679;E TREMONT AV/PURDY ST;MTA NYCT_BX40;['MTA NYCT_BX40']
103469;MTA_103469;PENNYFIELD AV/FT SCHUYLER ENT;MTA NYCT_BX40;['MTA NYCT_BX40']
103504;MTA_103504;PENNYFIELD AV/GERANIUM PL;MTA NYCT_BX40;['MTA NYCT_BX40']
104228;MTA_104228;PENNYFIELD AV/HARDING AVE;MTA NYCT_BX40;['MTA NYCT_BX40']
104230;MTA_104230;HARDING AV/THROGS NECK BL;MTA NYCT_BX40;['MTA NYCT_BX40']
104237;MTA_104237;HARDING AV/THROGS NECK BL;MTA NYCT_BX40;['MTA NYCT_BX40']
902200;MTA_902200;E 180 ST/BOSTON RD;MTA NYCT_BX40;['MTA NYCT_BX40']
400744;MTA_400744;W 57 ST/7 AV;MTA NYCT_M31;['MTA NYCT_M31', 'MTA NYCT_M57']
401877;MTA_401877;YORK AV/E 79 ST;MTA NYCT_M31;['MTA NYCT_M31', 'MTA NYCT_M79+']
401917;MTA_401917;YORK AV/E 88 ST;MTA NYCT_M31;['MTA NYCT_M31']
402216;MTA_402216;E 57 ST/2 AV;MTA NYCT_M31;['MTA NYCT_M31', 'MTA NYCT_M57']
402217;MTA_402217;E 57 ST/1 AV;MTA NYCT_M31;['MTA NYCT_M31']
402218;MTA_402218;E 57 ST/SUTTON PL;MTA NYCT_M31;['MTA NYCT_M31']
402222;MTA_402222;E 57 ST/1 AV;MTA NYCT_M31;['MTA NYCT_M31', 'MTA NYCT_M57']
402223;MTA_402223;E 57 ST/2 AV;MTA NYCT_M31;['MTA NYCT_M31', 'MTA NYCT_M57']
402228;MTA_402228;W 57 ST/5 AV;MTA NYCT_M31;['MTA NYCT_M31', 'MTA NYCT_M57']
402229;MTA_402229;W 57 ST/AV OF THE AMERICAS;MTA NYCT_M31;['MTA NYCT_M31', 'MTA NYCT_M57']
402328;MTA_402328;SUTTON PL/SUTTON SQ;MTA NYCT_M31;['MTA NYCT_M31']
402330;MTA_402330;YORK AV/E 63 ST;MTA NYCT_M31;['MTA NYCT_M31']
402331;MTA_402331;YORK AV/E 66 ST;MTA NYCT_M31;['MTA NYCT_M31']
402334;MTA_402334;YORK AV/E 72 ST;MTA NYCT_M31;['MTA NYCT_M31']
402336;MTA_402336;YORK AV/E 76 ST;MTA NYCT_M31;['MTA NYCT_M31']
402338;MTA_402338;YORK AV/E 82 ST;MTA NYCT_M31;['MTA NYCT_M31']
402339;MTA_402339;YORK AV/E 84 ST;MTA NYCT_M31;['MTA NYCT_M31']
402345;MTA_402345;YORK AV/E 86 ST;MTA NYCT_M31;['MTA NYCT_M31']
402346;MTA_402346;YORK AV/E 84 ST;MTA NYCT_M31;['MTA NYCT_M31']
402347;MTA_402347;YORK AV/E 82 ST;MTA NYCT_M31;['MTA NYCT_M31']
402348;MTA_402348;YORK AV/E 79 ST;MTA NYCT_M31;['MTA NYCT_M31']
402349;MTA_402349;YORK AV/E 77 ST;MTA NYCT_M31;['MTA NYCT_M31']
402351;MTA_402351;YORK AV/E 72 ST;MTA NYCT_M31;['MTA NYCT_M31']
402355;MTA_402355;YORK AV/E 64 ST;MTA NYCT_M31;['MTA NYCT_M31']
403297;MTA_403297;YORK AV/E 69 ST;MTA NYCT_M31;['MTA NYCT_M31']
403563;MTA_403563;YORK AV/E 69 ST;MTA NYCT_M31;['MTA NYCT_M31']
403726;MTA_403726;YORK AV/E 74 ST;MTA NYCT_M31;['MTA NYCT_M31']
403735;MTA_403735;YORK AV/E 67 ST;MTA NYCT_M31;['MTA NYCT_M31']
403736;MTA_403736;W 57 ST/7 AV;MTA NYCT_M31;['MTA NYCT_M31', 'MTA NYCT_M57']
404058;MTA_404058;W 54 ST/11 AV;MTA NYCT_M31;['MTA NYCT_M31']
404154;MTA_404154;YORK AV/E 60 ST;MTA NYCT_M31;['MTA NYCT_M31']
404266;MTA_404266;SUTTON PL/E 58 ST;MTA NYCT_M31;['MTA NYCT_M31', 'MTA NYCT_M57']
405389;MTA_405389;YORK AV/E 62 ST;MTA NYCT_M31;['MTA NYCT_M31']
803001;MTA_803001;W 57 ST/8 AV;MTA NYCT_M31;['MTA NYCT_M31']
803095;MTA_803095;W 57 ST/5 AV;MTA NYCT_M31;['MTA NYCT_M31', 'MTA NYCT_M57']
803117;MTA_803117;E 57 ST/MADISON AV;MTA NYCT_M31;['MTA NYCT_M31', 'MTA NYCT_M57']
803159;MTA_803159;YORK AV/E 74 ST;MTA NYCT_M31;['MTA NYCT_M31']
903074;MTA_903074;W 54 ST/11 AV;MTA NYCT_M31;['MTA NYCT_M31']
904918;MTA_904918;EAST 92 ST/YORK AV;MTA NYCT_M31;['MTA NYCT_M31']
402458;MTA_402458;LEXINGTON AV/E 125 ST;MTA NYCT_M35;['MTA NYCT_M35']
402460;MTA_402460;E 124 ST/3 AV;MTA NYCT_M35;['MTA NYCT_M35']
402461;MTA_402461;E 124 ST/2 AV;MTA NYCT_M35;['MTA NYCT_M35']
402498;MTA_402498;E 126 ST/2 AV;MTA NYCT_M35;['MTA NYCT_M35']
403787;MTA_403787;E 126 ST/3 AV;MTA NYCT_M35;['MTA NYCT_M35']
404350;MTA_404350;MAIN RWDY/OPP ICAHN STADIUM;MTA NYCT_M35;['MTA NYCT_M35']
404352;MTA_404352;MAIN RDY/AFTER EXIT RAMP;MTA NYCT_M35;['MTA NYCT_M35']
404353;MTA_404353;MAIN RDY/ICAHN STADIUM;MTA NYCT_M35;['MTA NYCT_M35']
404355;MTA_404355;MAIN RDY/OPP CLARKE THOMAS BLDG;MTA NYCT_M35;['MTA NYCT_M35']
404356;MTA_404356;SUNKEN GARDEN LOOP/EMPLOYMENT CTR;MTA NYCT_M35;['MTA NYCT_M35']
405015;MTA_405015;MAIN RDY/OPP PARK & RECREATION;MTA NYCT_M35;['MTA NYCT_M35']
405140;MTA_405140;MAIN RDY/OPP GOLF CTR PARKING;MTA NYCT_M35;['MTA NYCT_M35']
803021;MTA_803021;HELL GATE CIRCLE/CENTRAL RD;MTA NYCT_M35;['MTA NYCT_M35']
803026;MTA_803026;SUNKEN GARDEN LOOP/CHARLES H GAY CTR;MTA NYCT_M35;['MTA NYCT_M35']
803028;MTA_803028;HELL GATE CIRCLE/Nr Tom CLARKE Bldg;MTA NYCT_M35;['MTA NYCT_M35']
803029;MTA_803029;HELL GATE CIRCLE/Opp ODYSSEY House;MTA NYCT_M35;['MTA NYCT_M35']
803030;MTA_803030;HELL GATE CIRCLE/FIELD 61;MTA NYCT_M35;['MTA NYCT_M35']
803034;MTA_803034;SUNKEN GARDEN LOOP/Charles Gay CTR;MTA NYCT_M35;['MTA NYCT_M35']
803238;MTA_803238;RIVERS EDGE RD/MAN PSYCH CTR ENT;MTA NYCT_M35;['MTA NYCT_M35']
803239;MTA_803239;MAIN ROADWAY/RIVERS EDGE RD;MTA NYCT_M35;['MTA NYCT_M35']
903075;MTA_903075;LEXINGTON AV/E 125 ST;MTA NYCT_M35;['MTA NYCT_M35']
401182;MTA_401182;E 14 ST/AV B;MTA NYCT_M14D+;['MTA NYCT_M14D+']
401183;MTA_401183;E 14 ST/AV A;MTA NYCT_M14D+;['MTA NYCT_M14D+']
401195;MTA_401195;E 14 ST/AV B;MTA NYCT_M14D+;['MTA NYCT_M14D+']
401587;MTA_401587;E 14 ST/AV C;MTA NYCT_M14D+;['MTA NYCT_M14D+']
401589;MTA_401589;AV C/E 12 ST;MTA NYCT_M14D+;['MTA NYCT_M9', 'MTA NYCT_M14D+']
401591;MTA_401591;E 10 ST/AV D;MTA NYCT_M14D+;['MTA NYCT_M8', 'MTA NYCT_M14D+']
401595;MTA_401595;AV D/E 6 ST;MTA NYCT_M14D+;['MTA NYCT_M14D+']
401596;MTA_401596;AV D/E 4 ST;MTA NYCT_M14D+;['MTA NYCT_M14D+']
401625;MTA_401625;AV D/E HOUSTON ST;MTA NYCT_M14D+;['MTA NYCT_M14D+']
401626;MTA_401626;AV D/E 5 ST;MTA NYCT_M14D+;['MTA NYCT_M14D+']
401633;MTA_401633;E 14 ST/AV C;MTA NYCT_M14D+;['MTA NYCT_M14D+']
402039;MTA_402039;AV C/E 11 ST;MTA NYCT_M14D+;['MTA NYCT_M9', 'MTA NYCT_M14D+']
403443;MTA_403443;E 10 ST/AV D;MTA NYCT_M14D+;['MTA NYCT_M8', 'MTA NYCT_M14D+']
403557;MTA_403557;DELANCEY ST/FDR DR;MTA NYCT_M14D+;['MTA NYCT_M14D+']
404286;MTA_404286;W 14 ST/HUDSON ST;MTA NYCT_M14D+;['MTA NYCT_M14D+']
903088;MTA_903088;DELANCY ST/COLUMBIA ST;MTA NYCT_M14D+;['MTA NYCT_M14D+']
903237;MTA_903237;11 AV / W 17 ST;MTA NYCT_M14D+;['MTA NYCT_M14D+']
402018;MTA_402018;W 106 ST/BROADWAY;MTA NYCT_M60+;['MTA NYCT_M60+']
403117;MTA_403117;BROADWAY/W 106 ST;MTA NYCT_M60+;['MTA NYCT_M60+']
405234;MTA_405234;BROADWAY/WEST 120 ST;MTA NYCT_M60+;['MTA NYCT_M4', 'MTA NYCT_M60+']
503357;MTA_503357;HOYT AV/31 ST;MTA NYCT_M60+;['MTA NYCT_M60+']
504007;MTA_504007;HOYT AV/31 ST;MTA NYCT_M60+;['MTA NYCT_M60+']
505254;MTA_505254;ASTORIA BL S/STEINWAY ST;MTA NYCT_M60+;['MTA NYCT_M60+']
803161;MTA_803161;AMSTERDAM AV/W 120 ST;MTA NYCT_M60+;['MTA NYCT_M60+']
804142;MTA_804142;LAGUARDIA/TERMINALS  C;MTA NYCT_M60+;['MTA NYCT_M60+']
103375;MTA_103375;CROSS BX SVC RD/ZEREGA AV;MTA NYCT_Q44+;['MTA NYCT_Q44+']
